x,y
109.5000,0.0000
109.7500,0.0000
110.0000,0.0000
110.2500,0.0000
110.5000,0.0000
110.7500,0.0000
111.0000,0.0000
111.2500,0.0000
111.5000,0.0000
111.7500,0.0000
112.0000,0.0000
112.2500,0.0000
112.5000,0.0000
112.7500,0.0000
113.0000,0.0000
113.2500,0.0000
113.5000,0.0000
113.7500,0.0000
114.0000,0.0000
114.2500,0.0000
114.5000,0.0000
114.7500,0.0000
115.0000,0.0000
115.2500,0.0000
115.5000,0.0000
115.7500,0.0000
116.0000,0.0000
116.2500,0.0000
116.5000,0.0000
116.7500,0.0000
117.0000,0.0000
117.2500,0.0000
117.5000,0.0000
117.7500,0.0000
118.0000,0.0000
118.2500,0.0000
118.5000,0.0000
118.7500,0.0000
119.0000,0.0000
119.2500,0.0000
119.5000,0.0000
119.7500,0.0000
120.0000,0.0000
120.2500,0.0000
120.5000,0.0000
120.7500,0.0000
121.0000,0.0000
121.2500,0.0000
121.5000,0.0000
121.7500,0.0000
122.0000,0.0000
122.2500,0.0000
122.5000,0.0000
122.7500,0.0000
123.0000,0.0000
123.2500,0.0000
123.5000,0.0000
123.7500,0.0000
124.0000,0.0000
124.2500,0.0000
124.5000,0.0000
124.7500,0.0000
125.0000,0.0000
125.2500,0.0000
125.5000,0.0000
125.7500,0.0000
126.0000,0.0000
126.2500,0.0000
126.5000,0.0000
126.7500,0.0000
127.0000,0.0000
127.2500,0.0000
127.5000,0.0000
127.7500,0.0000
128.0000,0.0000
128.2500,0.0000
128.5000,0.0000
128.7500,0.0000
129.0000,0.0000
129.2500,0.0000
129.5000,0.0000
129.7500,0.0000
130.0000,0.0000
130.2500,0.0000
130.5000,0.0000
130.7500,0.0000
131.0000,0.0000
131.2500,0.0000
131.5000,0.0000
131.7500,0.0000
132.0000,0.0000
132.2500,0.0000
132.5000,0.0000
132.7500,0.0000
133.0000,0.0000
133.2500,0.0000
133.5000,0.0000
133.7500,0.0000
134.0000,0.0000
134.2500,0.0000
134.5000,0.0000
134.7500,0.0000
135.0000,0.0000
135.2500,0.0000
135.5000,0.0000
135.7500,0.0000
136.0000,0.0000
136.2500,0.0000
136.5000,0.0000
136.7500,0.0000
137.0000,0.0000
137.2500,0.0000
137.5000,0.0000
137.7500,0.0000
138.0000,0.0000
138.2500,0.0000
138.5000,0.0000
138.7500,0.0000
139.0000,0.0000
139.2500,0.0000
139.5000,0.0000
139.7500,0.0000
140.0000,0.0000
